Tyler Johnson (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,71,70,-1,4.5,3300,736,0
,,,,,,,,,,,,,
Adam Humphries (WAS - WR) ,@LV,Sun 4:05PM,LV -2.5,,49.5,23.5,72,68,-4,4.4,3300,748,1-5%
,,,,,,,,,,,,,
Jalen Guyton (LAC - WR) ,@CIN,Sun 1:00PM,CIN -3,,50.5,24,73,156,83,4.4,3000,689,1-5%
,,,,,,,,,,,,,
Mack Hollins (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,74,80,6,4.3,3100,726,1-5%
,,,,,,,,,,,,,
Scotty Miller (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,76,146,70,4.2,3000,709,1-5%
,,,,,,,,,,,,,
Ray-Ray McCloud (PIT - WR) ,BAL,Sun 4:25PM,BAL -4.5,,44,20,75,69,-6,4.2,3300,792,0
,,,,,,,,,,,,,
D'Wayne Eskridge (SEA - WR) ,SF,Sun 4:25PM,SF -3.5,,45.5,21,77,191,114,4.2,3000,711,0
,,,,,,,,,,,,,
Damiere Byrd (CHI - WR) ,ARI,Sun 1:00PM,ARI -7.5,,45.5,19,78,79,1,4.1,3100,747,0
,,,,,,,,,,,,,
Braxton Berrios (NYJ - WR) ,PHI,Sun 1:00PM,PHI -6.5,,45.5,19.5,79,114,35,4.1,3000,731,0
,,,,,,,,,,,,,
Tavon Austin (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,80,78,-2,4,3100,774,1-5%
,,,,,,,,,,,,,
Collin Johnson (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,81,130,49,3.8,3000,789,0
,,,,,,,,,,,,,
Jakeem Grant Sr. (CHI - WR) ,ARI,Sun 1:00PM,ARI -7.5,,45.5,19,82,96,14,3.5,3000,866,0
,,,,,,,,,,,,,
Travis Benjamin (SF - WR) ,@SEA,Sun 4:25PM,SF -3.5,,45.5,24.5,83,86,3,3.4,3000,888,0
,,,,,,,,,,,,,
Cam Sims (WAS - WR) ,@LV,Sun 4:05PM,LV -2.5,,49.5,23.5,84,126,42,3.4,3000,877,0
,,,,,,,,,,,,,
DeVante Parker (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,85,52,-33,3.3,3900,1177,5-10%
,,,,,,,,,,,,,
Preston Williams (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,86,140,54,3,3000,996,0
,,,,,,,,,,,,,
Ashton Dulin (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,87,144,57,2.9,3000,1022,0
,,,,,,,,,,,,,
Isaiah Ford (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,88,103,15,2.8,3000,1062,0
,,,,,,,,,,,,,
Antoine Wesley (ARI - WR) ,@CHI,Sun 1:00PM,ARI -7.5,,45.5,26.5,89,81,-8,2.8,3100,1100,0
,,,,,,,,,,,,,
Chris Moore (HOU - WR) ,IND,Sun 1:00PM,IND -9,,45.5,18.5,90,95,5,2.7,3000,1108,0
,,,,,,,,,,,,,
John Ross (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,91,65,-26,2.7,3400,1254,0
,,,,,,,,,,,,,
Greg Ward (PHI - WR) ,@NYJ,Sun 1:00PM,PHI -6.5,,45.5,26,94,109,15,2.4,3000,1250,0
,,,,,,,,,,,,,
Mike Thomas (CIN - WR) ,LAC,Sun 1:00PM,CIN -3,,50.5,27,92,98,6,2.4,3000,1225,0
,,,,,,,,,,,,,
Dede Westbrook (MIN - WR) ,@DET,Sun 1:00PM,MIN -7,,46.5,27,93,104,11,2.4,3000,1235,0
,,,,,,,,,,,,,
J.J. Arcega-Whiteside (PHI - WR) ,@NYJ,Sun 1:00PM,PHI -6.5,,45.5,26,95,129,34,2.4,3000,1247,0
,,,,,,,,,,,,,
Dyami Brown (WAS - WR) ,@LV,Sun 4:05PM,LV -2.5,,49.5,23.5,99,187,88,2.3,3000,1302,1-5%
,,,,,,,,,,,,,
Pharoh Cooper (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,96,94,-2,2.3,3000,1285,0
,,,,,,,,,,,,,
KhaDarel Hodge (DET - WR) ,MIN,Sun 1:00PM,MIN -7,,46.5,20,98,127,29,2.3,3000,1332,0
,,,,,,,,,,,,,
Christian Blake (ATL - WR) ,TB,Sun 1:00PM,TB -11,,50.5,20,97,123,26,2.3,3000,1327,0
,,,,,,,,,,,,,
Dezmon Patmon (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,100,171,71,2,3000,1470,0
,,,,,,,,,,,,,
Ben Skowronek (LAR - WR) ,JAC,Sun 4:05PM,LAR -12.5,,47.5,30,101,195,94,1.4,3000,2148,0
,,,,,,,,,,,,,
Stanley Morgan Jr. (CIN - WR) ,LAC,Sun 1:00PM,CIN -3,,50.5,27,102,142,40,1.3,3000,2239,0
,,,,,,,,,,,,,
Jeff Smith (NYJ - WR) ,PHI,Sun 1:00PM,PHI -6.5,,45.5,19.5,103,150,47,1.2,3000,2501,0
,,,,,,,,,,,,,
Frank Darby (ATL - WR) ,TB,Sun 1:00PM,TB -11,,50.5,20,105,198,93,1.1,3000,2731,0
,,,,,,,,,,,,,
Denzel Mims (NYJ - WR) ,PHI,Sun 1:00PM,PHI -6.5,,45.5,19.5,104,164,60,1.1,3000,2791,1-5%
,,,,,,,,,,,,,
Andre Roberts (LAC - WR) ,@CIN,Sun 1:00PM,CIN -3,,50.5,24,106,84,-22,1,3000,3030,0
,,,,,,,,,,,,,
Penny Hart (SEA - WR) ,SF,Sun 4:25PM,SF -3.5,,45.5,21,107,149,42,1,3000,3042,0
,,,,,,,,,,,,,
Anthony Miller (PIT - WR) ,BAL,Sun 4:25PM,BAL -4.5,,44,20,108,111,3,0.9,3000,0,1-5%
,,,,,,,,,,,,,
Isaiah Coulter (CHI - WR) ,ARI,Sun 1:00PM,ARI -7.5,,45.5,19,111,174,63,0.8,3000,0,0
,,,,,,,,,,,,,
Cody White (PIT - WR) ,BAL,Sun 4:25PM,BAL -4.5,,44,20,110,172,62,0.8,3000,0,0
,,,,,,,,,,,,,
Auden Tate (CIN - WR) ,LAC,Sun 1:00PM,CIN -3,,50.5,27,109,117,8,0.8,3000,0,0
,,,,,,,,,,,,,
James Proche II (BAL - WR) ,@PIT,Sun 4:25PM,BAL -4.5,,44,24.5,114,165,51,0.7,3000,0,0
,,,,,,,,,,,,,
Andy Isabella (ARI - WR) ,@CHI,Sun 1:00PM,ARI -7.5,,45.5,26.5,112,132,20,0.7,3000,0,0
,,,,,,,,,,,,,
Dan Chisena (MIN - WR) ,@DET,Sun 1:00PM,MIN -7,,46.5,27,115,185,70,0.7,3000,0,0
,,,,,,,,,,,,,
Miles Boykin (BAL - WR) ,@PIT,Sun 4:25PM,BAL -4.5,,44,24.5,113,143,30,0.7,3000,0,0
,,,,,,,,,,,,,
J.J. Koski (LAR - WR) ,JAC,Sun 4:05PM,LAR -12.5,,47.5,30,117,181,64,0.6,3000,0,0
,,,,,,,,,,,,,
Antonio Gandy-Golden (WAS - WR) ,@LV,Sun 4:05PM,LV -2.5,,49.5,23.5,116,163,47,0.6,3000,0,0
,,,,,,,,,,,,,
Jaelon Darden (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,120,192,72,0.5,3000,0,0
,,,,,,,,,,,,,
Tylan Wallace (BAL - WR) ,@PIT,Sun 4:25PM,BAL -4.5,,44,24.5,119,175,56,0.5,3000,0,0
,,,,,,,,,,,,,
Jaydon Mickens (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,118,100,-18,0.5,3000,0,0
,,,,,,,,,,,,,
Tom Kennedy (DET - WR) ,MIN,Sun 1:00PM,MIN -7,,46.5,20,121,159,38,0.4,3000,0,0
,,,,,,,,,,,,,
Dillon Stoner (LV - WR) ,WAS,Sun 4:05PM,LV -2.5,,49.5,26,122,208,86,0.4,3000,0,0
,,,,,,,,,,,,,
Blake Proehl (MIN - WR) ,@DET,Sun 1:00PM,MIN -7,,46.5,27,205,203,-2,0,3000,0,0
,,,,,,,,,,,,,
Austin Trammell (ATL - WR) ,TB,Sun 1:00PM,TB -11,,50.5,20,201,199,-2,0,3000,0,0
,,,,,,,,,,,,,
Tim Jones (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,210,209,-1,0,3000,0,0
,,,,,,,,,,,,,
Ihmir Smith-Marsette (MIN - WR) ,@DET,Sun 1:00PM,MIN -7,,46.5,27,195,188,-7,0,3000,0,0
,,,,,,,,,,,,,
Connor Wedington (SF - WR) ,@SEA,Sun 4:25PM,SF -3.5,,45.5,24.5,208,206,-2,0,3000,0,0
,,,,,,,,,,,,,
D.J. Montgomery (NYJ - WR) ,PHI,Sun 1:00PM,PHI -6.5,,45.5,19.5,175,158,-17,0,3000,0,0
,,,,,,,,,,,,,
Lynn Bowden Jr. (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,182,168,-14,0,3000,0,0
 I,,,,,,,,,,,,,
Jeff Cotton (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,191,182,-9,0,3000,0,0
,,,,,,,,,,,,,
Tutu Atwell (LAR - WR) ,JAC,Sun 4:05PM,LAR -12.5,,47.5,30,197,190,-7,0,3000,0,0
 I,,,,,,,,,,,,,
Isaiah McKoy (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,203,201,-2,0,3000,0,0
,,,,,,,,,,,,,
Pooka Williams Jr. (CIN - WR) ,LAC,Sun 1:00PM,CIN -3,,50.5,27,194,186,-8,0,3000,0,0
,,,,,,,,,,,,,
John Hightower (PHI - WR) ,@NYJ,Sun 1:00PM,PHI -6.5,,45.5,26,177,161,-16,0,3000,0,0
,,,,,,,,,,,,,
DeMichael Harris (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,189,179,-10,0,3000,0,0
,,,,,,,,,,,,,
Dax Milne (WAS - WR) ,@LV,Sun 4:05PM,LV -2.5,,49.5,23.5,198,193,-5,0,3000,0,0
,,,,,,,,,,,,,
Trinity Benson (DET - WR) ,MIN,Sun 1:00PM,MIN -7,,46.5,20,170,152,-18,0,3000,0,1-5%
,,,,,,,,,,,,,
Myron Mitchell (MIN - WR) ,@DET,Sun 1:00PM,MIN -7,,46.5,27,204,202,-2,0,3000,0,0
,,,,,,,,,,,,,
Jason Moore Jr. (LAC - WR) ,@CIN,Sun 1:00PM,CIN -3,,50.5,24,173,155,-18,0,3000,0,0
,,,,,,,,,,,,,
Mike Strachan (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,207,205,-2,0,3000,0,0
,,,,,,,,,,,,,
John Hurst (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,188,178,-10,0,3000,0,0
,,,,,,,,,,,,,
Antonio Brown (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,123,28,-95,0,5400,0,1-5%
 O,,,,,,,,,,,,,
John Brown (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,126,88,-38,0,3000,0,0
,,,,,,,,,,,,,
Mohamed Sanu Sr. (SF - WR) ,@SEA,Sun 4:25PM,SF -3.5,,45.5,24.5,124,85,-39,0,3000,0,0
 I,,,,,,,,,,,,,
Allen Hurns (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,127,89,-38,0,3000,0,0
 I,,,,,,,,,,,,,
Robert Woods (LAR - WR) ,JAC,Sun 4:05PM,LAR -12.5,,47.5,30,125,87,-38,0,3000,0,0
 I,,,,,,,,,,,,,
Phillip Dorsett II (SEA - WR) ,SF,Sun 4:25PM,SF -3.5,,45.5,21,130,92,-38,0,3000,0,0
,,,,,,,,,,,,,
Marken Michel (WAS - WR) ,@LV,Sun 4:05PM,LV -2.5,,49.5,23.5,136,101,-35,0,3000,0,0
,,,,,,,,,,,,,
Marvin Hall (ATL - WR) ,TB,Sun 1:00PM,TB -11,,50.5,20,135,99,-36,0,3000,0,0
,,,,,,,,,,,,,
Breshad Perriman (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,129,91,-38,0,3000,0,0
,,,,,,,,,,,,,
Cody Core (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,133,211,78,0,200,0,0
,,,,,,,,,,,,,
Corey Coleman (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,131,93,-38,0,3000,0,0
,,,,,,,,,,,,,
C.J. Board (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,141,107,-34,0,3000,0,0
 I,,,,,,,,,,,,,
Devin Funchess (SF - WR) ,@SEA,Sun 4:25PM,SF -3.5,,45.5,24.5,128,90,-38,0,3000,0,0
 I,,,,,,,,,,,,,
Trent Taylor (CIN - WR) ,LAC,Sun 1:00PM,CIN -3,,50.5,27,139,106,-33,0,3000,0,0
,,,,,,,,,,,,,
Rodney Adams (CHI - WR) ,ARI,Sun 1:00PM,ARI -7.5,,45.5,19,138,105,-33,0,3000,0,0
,,,,,,,,,,,,,
River Cracraft (SF - WR) ,@SEA,Sun 4:25PM,SF -3.5,,45.5,24.5,143,110,-33,0,3000,0,0
,,,,,,,,,,,,,
Will Fuller V (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,132,53,-79,0,3800,0,1-5%
 I,,,,,,,,,,,,,
Jamal Agnew (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,140,51,-89,0,4000,0,0
 I,,,,,,,,,,,,,
Brandon Powell (LAR - WR) ,JAC,Sun 4:05PM,LAR -12.5,,47.5,30,153,122,-31,0,3000,0,0
,,,,,,,,,,,,,
Geronimo Allison (DET - WR) ,MIN,Sun 1:00PM,MIN -7,,46.5,20,134,97,-37,0,3000,0,0
,,,,,,,,,,,,,
D.J. Chark Jr. (JAC - WR) ,@LAR,Sun 4:05PM,LAR -12.5,,47.5,17.5,147,115,-32,0,3000,0,0
 I,,,,,,,,,,,,,
Richie James Jr. (SF - WR) ,@SEA,Sun 4:25PM,SF -3.5,,45.5,24.5,148,116,-32,0,3000,0,0
 I,,,,,,,,,,,,,
Nsimba Webster (CHI - WR) ,ARI,Sun 1:00PM,ARI -7.5,,45.5,19,172,154,-18,0,3000,0,0
,,,,,,,,,,,,,
Keelan Doss (NYJ - WR) ,PHI,Sun 1:00PM,PHI -6.5,,45.5,19.5,162,137,-25,0,3000,0,0
,,,,,,,,,,,,,
Justin Watson (TB - WR) ,@ATL,Sun 1:00PM,TB -11,,50.5,31,151,120,-31,0,3000,0,0
 P,,,,,,,,,,,,,
Cody Thompson (SEA - WR) ,SF,Sun 4:25PM,SF -3.5,,45.5,21,161,136,-25,0,3000,0,0
,,,,,,,,,,,,,
Deebo Samuel (SF - WR) ,@SEA,Sun 4:25PM,SF -3.5,,45.5,24.5,156,2,-154,0,8300,0,0
 O,,,,,,,,,,,,,
JuJu Smith-Schuster (PIT - WR) ,BAL,Sun 4:25PM,BAL -4.5,,44,20,137,102,-35,0,3000,0,0
 I,,,,,,,,,,,,,
Parris Campbell (IND - WR) ,@HOU,Sun 1:00PM,IND -9,,45.5,27.5,158,133,-25,0,3000,0,0
 I,,,,,,,,,,,,,
Dante Pettis (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,146,113,-33,0,3000,0,0
 I,,,,,,,,,,,,,
KeeSean Johnson (PHI - WR) ,@NYJ,Sun 1:00PM,PHI -6.5,,45.5,26,165,141,-24,0,3000,0,0
,,,,,,,,,,,,,
Travis Fulgham (MIA - WR) ,NYG,Sun 1:00PM,MIA -4,,40.5,22.5,159,134,-25,0,3000,0,0
,,,,,,,,,,,,,
Vyncint Smith (NYJ - WR) ,PHI,Sun 1:00PM,PHI -6.5,,45.5,19.5,152,121,-31,0,3000,0,0
,,,,,,,,,,,,,
Tyron Johnson (LV - WR) ,WAS,Sun 4:05PM,LV -2.5,,49.5,26,169,151,-18,0,3000,0,0
,,,,,,,,,,,,,
Andre Baccellia (ARI - WR) ,@CHI,Sun 1:00PM,ARI -7.5,,45.5,26.5,193,184,-9,0,3000,0,0
,,,,,,,,,,,,,
David Sills V (NYG - WR) ,@MIA,Sun 1:00PM,MIA -4,,40.5,18.5,163,138,-25,0,3000,0,0
,,,,,,,,,,,,,
